ID	# PATHWAYS CONTAINING	AVG. DIFF. EXP. CASES	DEGREE
RIMS2	0	0	7
FGF8	0	0	1
IPO9	0	0	4
FGF9	0	0	1
RIMS1	0	0	13
ZNF768	0	0	1
ZNF764	2	0	5
Arl4d	0	0	3
PDE2	0	0	1
EDF1	0	0	9
WIPI1	0	0	5
WIPI2	0	0	8
SMC1A	0	0	25
DNAJC4	0	0	1
DNAJC3	0	0	6
BCKDK	0	0	6
DAB2	0	0	24
DNAJC1	0	0	2
DAB1	0	0	10
DNAJC8	0	0	2
MFAP2	0	0	3
DNAJC7	0	0	5
DNAJC6	0	0	1
MFAP4	0	0	2
DNAJC5	0	0	1
DNAJC9	0	0	2
LAT	0	0	20
UBR5	1	0	16
HMMR	0	0	2
UBR4	0	0	1
UBR3	0	0	2
UBR2	0	0	2
UBR1	0	0	17
Arl5b	0	0	1
DNAJB3	0	0	1
DNAJB1	0	0	17
TNPO1	0	0	7
PLRG1	0	0	6
DNAJB6	0	0	7
DNAJB4	0	0	1
LBP	0	0	4
ZNF747	0	0	1
PHACTR3	0	0	2
SMN1	1	0	39
LBR	0	0	7
DRD1	0	0	6
GRINL1A	0	0	17
DNAJB9	0	0	8
DRD2	0	0	9
SMN2	0	0	9
PHACTR1	0	0	2
DNAJB8	0	0	3
DRD3	0	0	8
KIAA1409	0	0	2
TNPO2	0	0	5
DRD4	0	0	6
TNPO3	0	0	4
DRD5	0	0	3
PAAF1	0	0	20
NLGN4X	0	0	1
COBL	0	0	1
CTDSPL	0	0	1
DNAJA2	0	0	1
DNAJA1	0	0	11
LCK	1	0	46
CTDSP1	0	0	3
CTDSP2	0	0	2
DAD1	0	0	1
DNAJA3	0	0	12
DRG1	0	0	2
DRG2	0	0	1
LCT	0	0	2
TPT1	0	0	3
WIPF1	0	0	11
PLAG1	0	0	1
WIPF2	0	0	4
WIPF3	0	0	1
KIAA0101	0	0	1
Scnn1g	0	0	1
WDR89	0	0	3
WDR91	0	0	1
UBTF	0	0	19
ILKAP	0	0	2
HMS1	0	0	1
PDHX	0	0	4
YOD1	0	0	2
skp2	0	0	2
Stx1a	0	0	1
SRRM1	0	0	7
SRRM2	0	0	13
ZNF839	0	0	2
LEP	0	0	4
PARS2	0	0	1
NEIL2	1	0	1
DCP1B	0	0	1
DCP1A	0	0	6
NEIL1	0	0	3
STXBP1	0	0	15
IFITM2	0	0	1
STXBP5	0	0	3
IFITM1	0	1,00	4
STXBP2	0	0	4
STXBP3	0	0	5
PDHB	0	0	5
NOD1	0	0	9
NOD2	0	0	3
PDCD10	0	0	18
ZNF828	0	0	1
PDCD11	0	0	1
MTHFD1L	0	0	5
DAG1	0	0	17
ZNF823	0	0	1
OAF3	0	0	1
ZNF821	0	0	2
COG8	0	0	1
COG7	0	0	2
COG6	0	0	2
COG5	0	0	5
COG4	0	0	6
HLA-C	0	0	9
COG3	0	0	5
COG2	0	0	2
HLA-A	0	0	13
COG1	0	0	2
HLA-B	0	0	18
HLA-G	0	0	7
PUM2	0	0	1
TRERF1	0	0	3
HLA-E	0	0	2
HLA-F	0	0	2
FCHSD2	0	0	4
RPS27	0	0	1
FCHSD1	0	0	6
RPS26	0	0	3
RPS29	0	0	5
TPX2	0	0	4
RPS28	0	0	3
SMU1	0	0	2
Stx17	0	0	1
MEP1B	0	0	4
MEP1A	0	0	9
RPS21	0	0	1
RPS20	0	0	1
RPS25	0	0	4
VEZT	0	0	4
MACF1	0	0	3
CSTF3	0	0	2
MLC1	0	0	1
IFIT5	0	0	1
Plekhb1	0	0	3
IFIT2	0	0	1
IFIT1	0	1,00	3
IFIT3	0	1,00	5
RPS16	0	0	5
CD79B	0	0	5
RPS15	0	0	1
CD79A	0	0	9
CHTF8	0	0	4
RPS18	0	0	1
RPS19	0	0	4
CSTF2	0	0	21
CSTF1	0	0	4
PDK4	0	0	1
RPS10	0	0	6
Mgst3	0	0	1
PDK1	0	0	8
RPS12	0	0	2
RPS11	0	0	6
PDK3	0	0	2
RPS14	0	0	7
PDK2	0	0	3
RPS13	0	0	3
EDN1	0	1,00	2
STRADA	0	0	2
STRADB	0	0	4
LIF	0	1,00	1
PDCD1LG2	0	0	1
MLF1	0	0	2
MLF2	0	0	9
C22orf9	0	0	4
HIST3H2A	0	0	4
PIR121	0	0	1
Cox6c	0	0	1
HMX1	0	0	1
HMX3	0	0	2
UBXN1	0	0	5
ZCCHC14	0	0	1
ZCCHC12	0	0	1
RTN4R	0	0	1
AHCTF1	0	0	1
ZCCHC10	0	0	8
Raver1	0	0	2
Rps27a	0	0	6
MEOX2	0	0	8
Bmi1	0	0	9
ZCCHC17	0	0	2
FXR2	0	0	57
CHRAC1	0	0	2
COIL	0	0	5
FXR1	0	0	12
Tsg101	0	0	1
MEOX1	0	0	2
Cox5a	0	0	1
YJR107W	0	0	1
C1QBP	0	0	15
Ap1b1	0	0	2
Cox5b	0	0	1
UBXN4	0	0	1
UBXN6	0	0	1
PARP4	0	0	1
MLH1	1	0	53
PARP2	0	0	7
PARP3	0	0	5
PARP1	0	0	62
THOC1	0	0	2
GP1BB	0	0	1
THOC4	0	0	9
PPHLN1	0	0	3
GP1BA	0	0	8
THOC3	0	0	1
ZDHHC17	0	0	3
MLH3	0	0	3
Kin	0	0	2
PPP2CA	0	0	60
ZDHHC16	0	0	1
THOC7	0	0	6
PARP9	0	1,00	1
PDP2	0	0	1
PDP1	0	0	1
Per2	0	0	1
Per1	0	0	2
F2RL1	0	0	2
TRIML2	0	1,00	1
CD40LG	1	0	4
AMIGO1	0	0	2
ORM1	0	0	1
Hnf4a	0	0	1
AMIGO2	0	0	2
AMIGO3	0	0	2
GDPD2	0	0	4
ZDHHC23	0	0	1
AIF1	0	0	2
PPP2CB	0	0	27
TIAF1	0	0	2
Ppp1cb	0	0	1
Ppp1ca	0	0	2
LAIR1	0	0	2
NOM1	0	0	1
GINS2	0	0	2
MGEA5	0	0	3
KIAA0090	0	0	1
RALBP1	0	0	15
LIG1	0	0	3
GINS4	0	0	1
LIG4	0	0	6
LIG3	0	0	4
LIFR	0	0	5
ATP1B3	0	0	1
MAGED4B	0	0	2
GRHL2	0	0	1
ATP1B1	0	0	3
GRHL3	0	0	2
GRHL1	0	0	1
COLQ	0	0	1
Smad2	0	0	4
Smad3	0	0	5
Smad1	0	0	2
BRWD1	0	0	2
ZSCAN1	0	0	32
MPHOSPH8	0	0	1
Smad6	0	0	3
MPHOSPH9	0	0	3
Smad7	0	0	7
MPHOSPH6	0	0	9
DAP3	1	0	15
NOL3	0	0	16
KIAA0087	0	0	2
NOL8	0	0	4
NOL9	0	0	1
ATP1A1	0	0	6
NOL4	0	0	3
COMT	0	0	2
NOL6	0	0	1
DRP2	0	0	3
DOCK10	0	0	1
PDPN	0	0	1
WIF1	0	0	1
PURA	0	0	6
KISS1R	0	0	1
Adrb3	0	0	1
AZI1	0	0	1
AZI2	0	0	1
MLL2	0	0	7
MLL3	0	0	10
MLL4	0	0	2
NONO	0	0	14
LOR	0	0	5
COL6A1	0	0	2
DDAH2	0	0	1
CDH10	0	0	3
LOX	0	0	1
CDH11	0	0	2
MATN2	0	0	5
MATN1	0	0	4
CDH15	0	0	3
THOP1	0	0	1
PRTN3	0	0	4
CDH17	0	0	1
CDH18	0	0	2
LPA	0	0	4
MATN4	0	0	3
MATN3	0	0	3
COPA	0	0	10
LZIC	0	0	1
LPL	0	0	13
Mark1	0	0	1
LPP	0	0	1
Mark2	0	0	1
GAGE2E	0	0	1
CDH23	0	0	1
CDH24	0	0	1
PMAIP1	0	0	7
SR140	0	0	1
MLKL	0	0	1
DARS	0	0	2
IQCG	0	0	1
PARVB	0	0	1
RPS3A	0	0	19
PARVA	0	0	2
UTF1	0	0	1
COQ6	0	0	2
GRHPR	0	0	1
RABEP1	0	0	14
DARC	0	0	2
RABEP2	0	0	2
Notch1	0	0	2
THRAP3	0	0	8
AKT1S1	0	0	2
Irf3	0	0	1
Notch4	0	0	1
Irf8	0	0	1
BLMH	0	0	7
Irf7	0	0	2
COPG	0	0	21
TERF2IP	0	0	9
TSGA10	0	0	1
COPE	0	0	7
GPSM2	0	0	4
GPSM3	0	0	1
GPSM1	1	0	7
NOP2	0	0	4
RPAP1	0	0	33
RPAP2	0	0	44
RPAP3	0	0	31
SCFD1	0	0	9
MFSD3	0	0	2
TOPBP1	0	0	13
BLNK	0	0	10
ATRIP	0	0	7
CXADR	0	0	1
MLP2	0	0	1
NOS3	0	0	4
MAPK1IP1L	0	0	4
Reps2	0	0	3
PDX1	0	0	2
PLAUR	19	1,00	11
LSR	0	0	1
TIAM1	0	0	16
SLC4A8	0	0	3
MLPH	0	0	6
CORT	0	0	5
LTB	0	1,00	2
LTA	0	0	4
MATR3	0	0	7
LTF	0	0	5
CLOCK	0	0	7
MRFAP1L1	0	0	2
LTK	0	0	5
MLNR	0	0	1
SLC4A1	0	0	6
Gadd45b	0	0	7
ARHGDIG	0	0	5
SLC4A3	0	0	1
RABEPK	0	0	2
SLC4A4	0	0	1
SLC4A7	0	0	1
RPS4X	0	0	6
ARHGDIA	0	0	31
ARHGDIB	0	0	5
NOS1	0	0	14
NOS2	0	0	4
SND1	0	0	15
LUM	0	0	2
STARD9	0	0	2
GATAD2A	0	0	10
GATAD2B	0	0	15
SLC5A7	0	0	1
CLNS1A	0	0	9
TBPL1	0	0	15
TBPL2	0	0	3
MTMR2	0	0	1
USP6NL	0	0	2
LIN9	0	0	1
MTMR9	0	0	6
SLC5A1	0	0	2
MTMR6	0	0	1
MTMR7	0	0	2
MTMR8	0	0	1
TSEN54	0	0	4
PREX1	0	0	1
SNCG	0	0	15
VTI1B	0	0	5
VTI1A	0	0	5
PPARGC1A	18	1,00	31
PPARGC1B	0	0	11
SNCA	0	0	292
SNCB	0	0	7
GABARAPL2	0	0	39
DAXX	1	0	37
GABARAPL1	0	0	33
INCA1	0	0	2
EIF3FP3	0	0	2
DNTTIP2	0	0	10
NR0B2	0	0	18
SNF8	0	0	7
NR0B1	0	0	5
Fam101a	0	0	2
MLLT10	0	0	5
SASS6	0	0	2
PADI4	0	0	5
LALBA	0	0	3
LXN	0	0	7
LIP5	0	0	1
AIRE	0	0	42
MEAF6	0	0	11
SCHIP1	0	0	1
LY9	0	0	4
LIPC	0	0	2
DAZ1	0	0	3
TRIOBP	0	0	3
SUV420H1	0	0	1
SUV420H2	0	0	7
LIPG	0	0	1
KLRK1	0	0	2
LIPE	0	0	3
COX2	0	0	3
COX1	0	0	2
C7orf43	0	0	1
LYN	0	0	62
FGFBP1	0	0	3
NSUN2	0	0	4
RIPK4	0	0	3
C20orf195	0	0	4
RIPK3	0	0	4
NSUN4	0	0	4
SAMD4B	1	0	4
LYZ	0	0	7
SUMF2	0	0	1
DAZL	0	0	3
Epb4.1l2	0	0	1
Epb4.1l3	0	0	1
SNG1	0	0	1
C7orf34	0	0	1
C20orf185	0	0	1
C13orf23	0	0	1
HIST2H2AC	0	0	16
ACAT1	0	0	1
HIST2H2AB	0	0	2
OAZ1	0	0	2
PQBP1	0	0	10
OAZ2	0	0	1
OAZ3	0	0	1
STYXL1	0	0	6
Dusp6	0	0	1
FOXS1	0	0	2
RIPK2	2	0	21
RIPK1	1	0	35
C13orf18	0	0	1
HMGXB4	0	0	1
C7orf36	0	0	5
RPS27A	0	0	5
ELOVL1	0	0	2
DYNLL1	0	0	70
NANOS1	0	1,00	1
UTP6	0	0	4
CSNK2A2	0	0	25
CSNK2A1	0	0	60
UTP3	0	0	3
DYNLL2	0	0	15
POU5F1	0	0	7
Uqcr10	0	0	1
C7orf25	0	0	3
SLC29A1	0	0	1
C7orf26	0	0	1
ZNF691	0	0	1
FSTL3	0	0	1
EEA1	0	0	8
RECQL5	0	0	21
RECQL4	0	0	3
UCN3	0	0	1
UCN2	0	0	1
MPRIP	0	0	6
EVC2	0	0	1
MYLIP	0	0	1
SLC16A1	0	0	4
PRPF4B	0	0	9
Pstpip1	0	0	1
TICAM1	0	0	3
FOXP4	0	0	2
FOXP3	0	0	7
FOXP2	0	0	4
FOXP1	0	0	5
CXCL10	0	0	2
SLC25A38	0	0	2
CXCL11	0	0	1
ACAP3	0	0	1
CXCL12	0	0	3
CXCL13	0	0	3
1700006A11Rik	0	0	1
ZNF679	0	0	1
UTS2	0	0	1
DSC1	0	0	9
KIAA0408	0	0	18
PVRL3	0	0	3
UTRN	0	0	8
DSC2	0	0	5
DSC3	0	0	4
PVRL2	0	0	4
ZNF675	0	0	3
PVRL1	0	0	1
PECI	0	0	1
SLC25A36	0	0	1
ZNF670	0	0	1
Uqcrq	0	0	1
UCP2	0	0	3
UCP1	0	0	1
FOXO4	0	0	10
ACAP1	0	0	1
FOXO3	0	0	13
FOXO1	1	0	18
UCP3	0	0	3
CSE1L	1	0	11
SLC16A8	0	0	2
Rangap1	0	0	3
KPNA5	0	0	1
KPNA6	0	0	5
Rlim	0	0	1
KPNA3	0	0	9
KPNA4	0	0	6
SLC16A4	0	0	1
KPNA1	1	0	15
KPNA2	0	0	31
C7orf64	0	0	39
Ap2m1	0	0	1
AICDA	0	0	1
KIRREL	0	0	2
Srsf5	0	0	1
Srsf4	0	0	2
EEF2	0	0	1
FOXN3	0	0	1
MAF	2	1,00	11
Gria1	0	0	3
MAG	0	0	9
STK24	0	0	38
Uqcrb	0	0	1
STK25	0	0	18
TROAP	0	0	3
FSCN1	0	0	7
PEF1	0	0	1
ZNF655	0	0	6
ZNF653	0	0	1
MAX	0	0	31
CPB2	0	0	4
MAZ	0	0	6
C7orf50	0	0	1
PECR	0	0	1
STK19	0	0	5
FOXM1	0	0	3
WISP1	0	0	1
GLIS3	0	0	1
STK11	0	0	11
KIAA0415	0	0	1
DBC1	0	0	1
OSBP	0	0	1
STK16	0	0	16
ZNF646	0	0	4
MBP	0	0	5
HACL1	0	0	1
ZNF644	0	0	1
PEG3	0	0	3
Ppp4c	0	0	1
Sh2b1	0	0	1
FOXL2	0	0	1
NPC1	0	0	2
MCC	0	0	35
MERTK	0	0	2
NPC2	0	0	1
SCGB3A1	0	0	1
ZNF639	0	0	1
ZNF638	0	0	13
DSG1	0	0	11
DSG2	0	0	5
SCGB3A2	0	0	1
DSG3	0	0	2
Chchd3	0	0	1
CELF1	0	0	4
CELF2	0	0	3
CELF3	0	0	3
Ppp5c	0	0	5
CELF4	0	0	1
MCM10	1	0	20
FOXK2	0	0	2
FOXK1	0	0	4
FHIT	0	0	1
NPAT	0	0	3
APH1A	0	0	4
MDK	0	0	10
C2orf88	0	0	1
CAPZB	0	0	7
E4F1	0	0	7
ZNF622	0	0	3
EVI5	0	0	4
Ppp6c	0	0	1
SLC25A17	0	0	1
KPNB1	0	0	39
DBF4	0	0	11
SNRK	0	0	1
P4HB	0	0	14
MET	0	0	17
SLC25A11	0	0	5
SLC25A10	0	0	3
SLC25A13	0	0	4
SLC25A12	0	0	5
KPNB2	0	0	1
MYLK2	0	0	1
CDCA7L	0	0	1
ARHGAP11A	0	0	1
FHL1	0	0	1
FHL2	0	0	30
FHL3	0	0	19
FHL5	0	0	6
CKMT2	0	0	3
SUMO2	0	0	131
SUMO1	0	0	60
ZNF607	0	0	1
SUMO4	0	0	1
IQUB	0	0	1
SUMO3	0	0	23
C2orf65	0	0	1
SLC25A22	0	0	4
ZNF600	0	0	1
CRADD	0	0	9
MGA	0	0	5
FOXH1	0	0	6
C2orf51	0	0	3
SFRP2	0	0	1
Ikzf3	0	0	1
MGP	0	0	1
ZNF714	0	0	2
COL9A2	0	0	3
COL9A1	0	0	2
COL9A3	1	0	1
Icam5	0	0	1
SATB1	0	0	14
FOXG1	0	0	5
SFRP1	0	0	4
Pfkm	0	0	1
Dynlt1b	0	0	1
ZNF707	0	0	1
OGFOD2	0	0	2
C2orf44	0	0	4
Pfkp	0	0	1
C20orf24	0	0	21
FOXF2	0	0	2
INTS1	0	0	3
MIA	0	0	1
C20orf27	0	0	2
INTS4	0	0	1
INTS3	0	0	2
MIF	0	0	5
COMMD3	0	0	1
COMMD1	0	0	6
SNW1	0	0	35
GORASP2	0	0	17
GNPAT	0	0	1
GORASP1	0	0	5
TAGLN2	0	0	4
Glul	0	0	2
INTS7	0	0	1
RCOR3	0	0	6
RCOR2	0	0	1
RCOR1	0	0	15
C20orf11	0	0	3
Pwp1	0	0	1
DOC2A	0	0	1
Nkx2-5	0	0	1
NRARP	0	0	1
PELO	0	0	10
C20orf20	0	0	2
CCDC113	0	0	4
ACAD9	0	0	1
CCDC112	0	0	3
AKIRIN2	0	0	3
CCDC116	0	0	3
OSMR	0	0	2
YPK1	0	0	1
MKX	0	0	5
PEP8	0	0	1
STK40	0	0	2
Grik1	0	0	1
C2orf18	0	0	13
DOT1L	0	0	4
RABGAP1	0	0	3
CCDC101	0	0	4
FOXC2	0	0	1
CCDC106	0	0	11
CCDC104	0	0	1
SUV39H2	0	0	3
SUV39H1	0	0	33
CSDE1	0	0	2
EVPL	0	0	2
MLL	0	0	27
BMI1	0	0	23
ACACA	0	0	3
Ocln	0	0	3
SNX4	0	0	8
SNX5	0	0	4
DSN1	0	0	7
SNX2	0	0	11
Fancl	0	0	3
STK35	0	0	1
SNX3	0	0	3
STK36	0	0	4
SNX1	0	0	10
STK38	0	0	4
STK39	0	0	8
MLX	0	0	7
UTP14A	0	0	35
SNX9	0	0	5
SNX6	0	0	13
SNX7	0	0	2
NPM1	0	0	31
NPM3	0	0	1
DBNL	0	0	12
MME	0	0	2
Noxo1	0	0	1
Srsf16	0	0	1
KGD1	0	0	1
slx8	0	0	1
PGRMC1	0	0	5
FKBP1B	0	0	2
PER3	0	0	3
FKBP1A	0	0	14
KIAA1712	0	0	6
PER2	0	0	3
KIAA1715	0	0	1
Ap2a1	0	0	1
PER1	0	0	7
EPPK1	0	0	8
ESYT2	0	0	2
C20orf72	0	0	1
FOXA3	0	0	3
DBN1	0	0	2
FOXA2	0	0	9
FOXA1	1	0	4
Suv39h1	0	0	1
pcn1	0	0	1
FKBP10	0	0	1
HEATR1	0	0	6
FKBP14	0	0	1
HEATR2	0	0	14
NPL3	0	0	1
ZDHHC2	0	0	2
YPK9	0	0	1
ZDHHC3	0	0	1
CPN1	0	0	1
git5	0	0	1
MNT	0	0	4
SERTAD2	0	0	4
ACADM	0	0	2
SERTAD3	0	0	2
Ap2b1	0	0	4
SERTAD1	0	0	13
REV3L	0	0	4
CCDC155	0	0	1
NPNT	0	0	1
MOG	0	0	1
OSR1	0	0	2
CCDC158	0	0	5
YLPM1	0	0	8
Tsc2	0	0	3
Tsc1	0	0	1
WBP11	0	0	9
ANKHD1	0	0	1
MOS	0	0	1
BRCA2(IV)	0	0	1
GFI1B	0	0	2
Prdm1	0	0	1
DPEP1	0	0	1
TRA@	0	0	5
Srgap1	0	0	1
MPG	0	0	5
RBM4B	0	0	3
MPL	0	0	2
PROCA1	0	0	1
Tmod2	0	0	1
ERVWE1	0	0	1
PES1	0	0	3
MPZ	0	0	1
CAPN3	0	0	3
CAPN1	0	0	3
CAPN2	0	0	5
CCDC141	0	0	1
ARHGEF12	0	0	7
ARHGEF11	0	0	7
UTP18	0	0	3
ARHGEF16	0	0	1
ADPRHL2	0	0	2
ARHGEF15	0	0	3
ARHGEF18	0	0	3
CCDC137	0	0	2
C13orf34	0	0	7
ARHGEF17	0	0	1
Cntn1	0	0	1
MINK1	0	0	1
DSTN	0	0	4
YCR051W	0	0	1
CDHR2	0	0	1
TAB3	0	0	6
TAB2	0	0	19
TAB1	0	0	11
CCDC130	0	0	6
ARHGEF10	0	0	1
LRRFIP1	0	0	1
NPP1	0	0	1
Osbpl3	0	0	1
CHRDL2	0	0	1
NPPC	0	0	2
NPPA	0	0	3
NPPB	0	0	3
SNIP1	0	0	7
LRRFIP2	0	0	1
CCDC120	1	0	7
TRB@	0	0	1
MSC	0	0	3
RBM17	0	0	3
TRDN	0	0	3
BCKDHA	0	0	1
MMP7	0	0	4
RBM15	0	0	2
RBM16	0	0	1
ZFHX3	0	0	2
MMP8	0	0	1
LAMB4	0	0	1
MMP1	1	1,00	4
MMP2	0	0	14
LAMB3	0	0	1
MSN	0	0	26
YCR050C	0	0	1
MMP3	0	0	3
HMGA2	0	0	4
PILRA	0	0	2
PEX1	0	0	2
PEX3	0	0	1
LAMB2	0	0	1
HMGA1	0	0	11
LAMB1	0	0	1
PEX2	0	0	4
MMP9	0	1,00	5
BMP7	0	0	11
BMP6	0	0	4
IRF1	0	0	8
BMP4	0	0	5
BMP2	1	1,00	8
PEX5	0	0	11
IRF4	0	0	12
BMP1	0	0	1
CPS1	0	0	1
ARL2BP	0	0	4
IRF5	0	0	2
IRF2	0	0	9
PEX7	0	0	4
IRF3	0	0	10
PEX6	0	0	2
BRMS1L	0	0	1
IRF8	0	0	9
IRF9	1	1,00	14
FAM96B	0	0	2
C20orf117	0	0	1
IRF6	0	0	4
FAM96A	0	0	1
NAA38	0	0	28
IRF7	14	1,00	6
RBM25	0	0	1
RBM23	0	0	7
RHOXF1	0	0	1
RHOXF2	0	0	35
NPR1	0	0	1
NPR2	0	0	3
NPR3	0	0	3
PSIP1	0	0	6
LAMC1	0	0	5
HMGB1	0	0	35
HMGB2	0	0	9
MTR	0	0	1
LAMC2	0	0	2
SFRS8	0	0	1
DNPEP	0	0	11
BCL7A	0	0	1
CPT2	0	0	1
IRE1	0	0	1
BCL7C	0	0	12
NAA25	0	0	1
RBM10	0	0	4
TAC4	0	0	1
TAC3	1	0	7
RBM14	0	0	6
TAC1	0	0	6
RBM11	0	0	1
RBM39	0	0	7
NAA10	0	0	4
DYNLT3	0	0	4
ATP2B4	0	0	7
ATP2B2	0	0	6
THAP1	0	0	16
SOD1	0	0	11
THAP3	0	0	2
SOD2	0	1,00	4
TAF1	0	0	29
IRGQ	0	0	1
THAP7	0	0	8
GLB1	0	0	2
THAP8	0	0	3
HIST4H4	1	0	13
TAF9	0	0	27
RBM42	0	0	3
NAA15	0	0	1
TAF8	0	0	1
TAF7	0	0	11
TAF6	0	0	12
MVD	0	0	4
RBM41	0	0	4
DYNLT1	0	0	2
FAM98B	0	0	1
TAF5	0	0	14
TAF4	0	0	17
RANGRF	0	0	1
TAF3	0	0	3
TAF2	0	0	6
RBM45	0	0	2
MVK	0	0	1
RBM26	0	0	1
RBM27	0	0	1
GOSR1	0	0	13
LAMA3	0	0	3
LAMA2	0	0	1
LAMA5	1	0	7
LAMA4	0	0	13
MVP	0	0	3
GOSR2	0	0	2
ATP2A3	0	0	1
ATP2A2	0	0	5
LAMA1	0	0	8
HMGCR	0	0	3
ATP2A1	0	0	2
SOBP	0	0	1
HMGCL	0	0	1
YPT6	0	0	1
SEC61A2	0	0	2
SEC61A1	0	0	5
BMS1	0	0	1
Ptpn12	0	0	1
EPS8L1	0	0	3
EPS8L2	0	0	3
EPS8L3	0	0	2
RBM33	0	0	1
RBM34	0	0	1
CDK18	0	0	2
CDK19	0	0	9
MX1	1	1,00	6
PIH1D1	0	0	8
LOC284440	0	0	1
TAH1	0	0	2
MARCKS	0	0	3
SARNP	0	0	2
KIAA0368	0	0	5
CDK10	0	0	1
NHLRC1	0	0	7
PLCD1	0	0	2
FILIP1	0	0	1
CDK13	0	0	1
CDK14	0	0	2
PLCD4	0	0	2
CDK15	0	0	1
CPVL	0	0	3
CDK16	0	0	8
CDK17	0	0	1
MMS4	0	0	2
DCAF6	0	0	3
FNBP1L	0	0	4
ASAH1	0	0	2
DCAF5	0	0	4
SSFA2	0	0	4
DCAF8	0	0	5
DCAF7	0	0	6
DCAF4	0	0	6
MYB	0	0	24
ZFP161	0	0	1
CREB3L4	0	0	1
MYC	1	0	101
PABPN1	0	0	6
Akt2	0	0	1
PLCE1	0	0	1
NR2C2AP	0	0	1
NKX2-1	0	0	9
GLC7	0	0	2
PIP4K2B	0	0	1
Pard3	0	0	2
Twist1	0	0	1
NKX2-5	0	0	8
NKX2-3	0	0	1
FZD2	0	0	1
F8A1	0	0	1
FZD1	0	0	3
JUND	0	0	11
FZD4	0	0	1
FZD3	0	0	1
KIR2DS2	0	0	2
FZD6	0	0	1
RAB3IP	0	0	1
FZD8	0	0	3
FZD7	0	0	2
FZD9	0	0	1
Su(var)205	0	0	1
git11	0	0	5
TSPY1	0	0	3
FIBP	0	0	8
SULT2B1	0	0	2
SLC6A9	0	0	1
Tbl2	0	0	1
GLDC	0	0	1
TRIO	0	0	5
SLC6A1	0	0	1
SLC6A3	0	0	9
SLC6A4	0	0	3
SLC6A5	0	0	1
PRDX4	0	0	2
GLE1	0	0	4
PRDX3	0	0	3
PPP4C	0	0	31
PRDX6	0	0	1
PRDX5	0	0	2
Tbk1	0	0	1
Xbr-1b	0	0	1
PRDX1	0	0	6
PLCG1	0	0	69
PLCG2	0	0	13
JUNB	0	0	11
Mastl	0	0	1
Tnfsf13b	0	0	1
CARD9	0	0	3
PCIF1	0	0	1
CARD8	0	0	2
CARD6	0	0	3
TRMT1	0	0	1
LRPPRC	0	0	23
GIPC1	0	0	28
FAM101B	0	0	3
TAL2	0	0	7
TAL1	0	0	31
GIPC2	0	0	4
JDP2	0	0	7
FCER2	0	0	1
ZNF594	0	0	1
FICD	0	0	1
ZNF593	0	0	1
Il1rap	0	0	1
KIR2DL1	0	0	1
KIR2DL2	0	0	1
KIR2DL3	0	0	1
Tnfrsf8	0	0	2
KIR2DL4	0	0	1
GLG1	0	0	3
OPN1LW	0	0	1
TMOD1	0	0	1
ZNF584	0	0	1
ZNF581	0	0	8
ZNF580	0	0	4
TMOD4	0	0	1
SAAL1	0	0	2
TMOD3	0	0	2
LAPTM5	1	0	3
FIG4	0	0	1
RFWD2	0	0	24
RFWD3	0	0	8
RLIM	0	0	13
HBEGF	3	1,00	7
PLCB2	0	0	5
PLCB3	0	0	2
PLCB1	0	0	4
Hras1	1	0	1
PFAS	0	0	11
SMCR7L	0	0	1
TGFB1I1	0	0	13
GLI2	0	0	6
GLI1	0	0	14
GLI3	0	0	13
MMZ1	0	0	1
IMPA1	0	0	1
RIOK3	0	0	7
MYEOV2	0	0	1
ZNF567	0	0	2
PHLDA1	1	0	6
Rabggta	0	0	1
TAP2	0	0	4
TAP1	0	0	9
CHERP	0	0	1
Egfr	0	0	1
Nras	0	0	3
Park2	0	0	1
STIM1	0	0	2
STIM2	0	0	3
YEATS4	0	0	11
ZNF559	0	0	1
ZNF556	0	0	1
LZTR1	0	0	48
FIGF	0	0	1
PHLDB2	0	0	1
CSF3R	0	0	7
TANK	0	0	14
FAM105B	0	0	1
BEST1	0	0	1
NBN	0	0	21
LZTS1	0	0	2
PHLDA3	0	0	22
LZTS2	1	0	8
WDTC1	0	0	5
KIAA1609	0	0	1
GLMN	0	0	3
SHFM1	0	0	2
BET1L	0	0	4
HOPX	0	0	4
NCL	1	0	28
RLN3	0	0	1
SPIRE1	0	0	2
IARS	0	0	14
ND2	1	0	3
ND1	0	0	3
ND4	0	0	3
CNGB1	0	0	1
ND5	0	0	2
CSF1R	0	0	11
ZFP106	0	0	3
IRS1	1	0	37
IRS2	1	0	17
PHF21A	0	0	8
FAM107A	1	0	17
IRS4	0	0	8
NDN	0	0	16
ZNF521	0	0	1
KCNJ10	0	0	1
KCNJ11	0	0	3
KCNJ12	0	0	16
Tnpo1	0	0	1
KCNIP2	0	0	1
KCNIP3	0	0	8
KCNIP4	0	0	4
C19orf50	0	0	27
KCNJ15	0	0	1
PA2G4	0	0	20
NEB	0	0	6
Mllt10	0	0	1
C19orf57	0	0	10
MARCH7	0	0	2
MARCH5	0	0	5
CUL4B	0	0	39
MARCH3	0	0	7
CUL4A	0	0	67
PPP5C	0	0	12
MARCH2	0	0	1
RPGRIP1	0	0	2
SARS2	0	0	3
ZNF519	0	0	1
NF2	0	0	21
NF1	0	0	2
NES	0	0	1
ZNF513	0	0	3
SOS2	0	0	5
